no_tms,team_id,franch_id,tm_code,year_id,games,wins,WPCT,ELO,norm_W,rk_nW,elo_talent_wins,rk_eW,pi-x-nW,pi-x-eW
30,gnb,gnb,1998_gnb,1998,5,4,0.8,1673.689716,4.8,5.5,11.48593063,2,26.4,22.97186126
30,sfo,sfo,1998_sfo,1998,5,4,0.8,1639.376524,4.8,5.5,10.8804455,3,26.4,32.64133651
30,nwe,nwe,1998_nwe,1998,5,4,0.8,1630.788302,4.8,5.5,10.71981371,4,26.4,42.87925485
30,atl,atl,1998_atl,1998,5,4,0.8,1540.355624,4.8,5.5,8.873905915,10,26.4,88.73905915
30,kan,kan,1998_kan,1998,6,4,0.666666667,1602.399456,4,9,10.16710891,7,36,71.1697624
30,dal,dal,1998_dal,1998,6,4,0.666666667,1555.423202,4,9,9.195758161,8,36,73.56606528
30,rai,rai,1998_rai,1998,6,4,0.666666667,1457.444816,4,9,7.07886259,19,36,134.4983892
30,pit,pit,1998_pit,1998,5,3,0.6,1548.840121,3.6,12,9.055588468,9,43.2,81.50029621
30,mia,mia,1998_mia,1998,5,3,0.6,1521.180539,3.6,12,8.460048471,12,43.2,101.5205816
30,nor,nor,1998_nor,1998,5,3,0.6,1434.952765,3.6,12,6.600759929,22,43.2,145.2167184
30,sea,sea,1998_sea,1998,6,3,0.5,1531.003814,3,14.5,8.672537331,11,43.5,95.39791064
30,crd,crd,1998_crd,1998,6,3,0.5,1418.948984,3,14.5,6.26703224,24,43.5,150.4087738
30,tam,tam,1998_tam,1998,5,2,0.4,1503.236593,2.4,19,8.070365979,13,45.6,104.9147577
30,oti,oti,1998_oti,1998,5,2,0.4,1497.044595,2.4,19,7.935718275,14,45.6,111.1000559
30,cin,cin,1998_cin,1998,5,2,0.4,1484.599167,2.4,19,7.66528187,15,45.6,114.9792281
30,buf,buf,1998_buf,1998,5,2,0.4,1459.515496,2.4,19,7.123296485,18,45.6,128.2193367
30,rav,rav,1998_rav,1998,5,2,0.4,1452.543415,2.4,19,6.973933158,20,45.6,139.4786632
30,nyj,nyj,1998_nyj,1998,5,2,0.4,1447.879035,2.4,19,6.874430194,21,45.6,144.3630341
30,ram,ram,1998_ram,1998,5,2,0.4,1421.726116,2.4,19,6.324486044,23,45.6,145.463179
30,nyg,nyg,1998_nyg,1998,6,2,0.333333333,1465.435091,2,23.5,7.250631707,17,47,123.260739
30,sdg,sdg,1998_sdg,1998,6,2,0.333333333,1381.293377,2,23.5,5.511523288,29,47,159.8341753
30,det,det,1998_det,1998,5,1,0.2,1468.00857,1.2,25,7.306119279,16,30,116.8979085
30,chi,chi,1998_chi,1998,6,1,0.166666667,1390.603355,1,27,5.693782952,27,27,153.7321397
30,phi,phi,1998_phi,1998,6,1,0.166666667,1389.624333,1,27,5.674463449,28,27,158.8849766
30,clt,clt,1998_clt,1998,6,1,0.166666667,1352.769359,1,27,4.975616932,30,27,149.268508
30,car,car,1998_car,1998,5,0,0,1407.527618,0,29.5,6.033013433,25,0,150.8253358
30,was,was,1998_was,1998,6,0,0,1393.585196,0,29.5,5.752839025,26,0,149.5738147
31,ram,ram,1999_ram,1999,5,5,1,1575.910814,6,1,9.626437369,5,6,48.13218685
31,jax,jax,1999_jax,1999,6,5,0.833333333,1651.754243,5,2.5,11.10587209,1,12.5,11.10587209
31,oti,oti,1999_oti,1999,6,5,0.833333333,1555.096104,5,2.5,9.188811569,8,12.5,73.51049255
31,mia,mia,1999_mia,1999,5,4,0.8,1596.267926,4.8,5,10.04385956,4,24,40.17543825
31,was,was,1999_was,1999,5,4,0.8,1567.16908,4.8,5,9.443805837,7,24,66.10664086
31,sdg,sdg,1999_sdg,1999,5,4,0.8,1475.933729,4.8,5,7.477414951,21,24,157.025714
31,nwe,nwe,1999_nwe,1999,6,4,0.666666667,1539.724386,4,7.5,8.860347717,11,30,97.46382489
31,buf,buf,1999_buf,1999,6,4,0.666666667,1533.85787,4,7.5,8.734100921,13,30,113.543312
31,gnb,gnb,1999_gnb,1999,5,3,0.6,1575.032557,3.6,11.5,9.608172585,6,41.4,57.64903551
31,dal,dal,1999_dal,1999,5,3,0.6,1539.841552,3.6,11.5,8.862864684,10,41.4,88.62864684
31,kan,kan,1999_kan,1999,5,3,0.6,1535.456308,3.6,11.5,8.768540468,12,41.4,105.2224856
31,sea,sea,1999_sea,1999,5,3,0.6,1524.596689,3.6,11.5,8.534037133,14,41.4,119.4765199
31,det,det,1999_det,1999,5,3,0.6,1479.298044,3.6,11.5,7.550293778,18,41.4,135.905288
31,clt,clt,1999_clt,1999,5,3,0.6,1446.906642,3.6,11.5,6.853733109,24,41.4,164.4895946
31,sfo,sfo,1999_sfo,1999,6,3,0.5,1554.182682,3,17,9.169402841,9,51,82.52462557
31,rai,rai,1999_rai,1999,6,3,0.5,1505.276356,3,17,8.114716311,17,51,137.9501773
31,pit,pit,1999_pit,1999,6,3,0.5,1475.968804,3,17,7.478174326,20,51,149.5634865
31,nyg,nyg,1999_nyg,1999,6,3,0.5,1475.498683,3,17,7.467997217,22,51,164.2959388
31,chi,chi,1999_chi,1999,6,3,0.5,1417.42758,3,17,6.235645036,27,51,168.362416
31,tam,tam,1999_tam,1999,5,2,0.4,1517.608959,2.4,21,8.382605559,16,50.4,134.1216889
31,car,car,1999_car,1999,5,2,0.4,1448.611339,2.4,21,6.890027939,23,50.4,158.4706426
31,rav,rav,1999_rav,1999,5,2,0.4,1443.394023,2.4,21,6.779109671,25,50.4,169.4777418
31,min,min,1999_min,1999,6,2,0.333333333,1601.839009,2,24.5,10.15589553,2,49,20.31179107
31,den,den,1999_den,1999,6,2,0.333333333,1599.868099,2,24.5,10.11637747,3,49,30.3491324
31,crd,crd,1999_crd,1999,6,2,0.333333333,1433.146827,2,24.5,6.562797256,26,49,170.6327287
31,phi,phi,1999_phi,1999,6,2,0.333333333,1373.736474,2,24.5,5.366092592,29,49,155.6166852
31,nor,nor,1999_nor,1999,5,1,0.2,1406.769452,1.2,27,6.017615797,28,32.4,168.4932423
31,nyj,nyj,1999_nyj,1999,6,1,0.166666667,1518.495202,1,29,8.401829622,15,29,126.0274443
31,atl,atl,1999_atl,1999,6,1,0.166666667,1478.599402,1,29,7.535152739,19,29,143.167902
31,cin,cin,1999_cin,1999,6,1,0.166666667,1281.715309,1,29,3.83099808,30,29,114.9299424
31,cle,cle,1999_cle,1999,6,0,0,1239.989554,0,31,3.322366507,31,0,102.9933617
31,ram,ram,2000_ram,2000,5,5,1,1676.780143,6,1.5,11.5373181,1,9,11.5373181
31,min,min,2000_min,2000,5,5,1,1664.375336,6,1.5,11.32774676,2,9,22.65549353
31,mia,mia,2000_mia,2000,6,5,0.833333333,1588.616096,5,3.5,9.888367499,4,17.5,39.55347
31,rav,rav,2000_rav,2000,6,5,0.833333333,1565.78524,5,3.5,9.414732176,8,17.5,75.31785741
31,oti,oti,2000_oti,2000,5,4,0.8,1637.548531,4.8,6,10.84653512,3,28.8,32.53960536
31,nyj,nyj,2000_nyj,2000,5,4,0.8,1577.340026,4.8,6,9.656118336,6,28.8,57.93671001
31,rai,rai,2000_rai,2000,5,4,0.8,1564.121239,4.8,6,9.379716983,9,28.8,84.41745285
31,was,was,2000_was,2000,6,4,0.666666667,1560.205334,4,9,9.297084683,10,36,92.97084683
31,nyg,nyg,2000_nyg,2000,6,4,0.666666667,1504.037465,4,9,8.087779946,16,36,129.4044791
31,det,det,2000_det,2000,6,4,0.666666667,1496.202034,4,9,7.917397597,18,36,142.5131567
31,clt,clt,2000_clt,2000,5,3,0.6,1572.744415,3.6,11.5,9.560496901,7,41.4,66.92347831
31,kan,kan,2000_kan,2000,5,3,0.6,1541.971478,3.6,11.5,8.908587839,13,41.4,115.8116419
31,tam,tam,2000_tam,2000,6,3,0.5,1584.024041,3,14,9.794212848,5,42,48.97106424
31,den,den,2000_den,2000,6,3,0.5,1557.653085,3,14,9.243060985,11,42,101.6736708
31,phi,phi,2000_phi,2000,6,3,0.5,1477.668846,3,14,7.514991067,21,42,157.8148124
31,buf,buf,2000_buf,2000,5,2,0.4,1550.249215,2.4,18.5,9.085654079,12,44.4,109.0278489
31,pit,pit,2000_pit,2000,5,2,0.4,1494.618651,2.4,18.5,7.882971,19,44.4,149.776449
31,car,car,2000_car,2000,5,2,0.4,1481.610786,2.4,18.5,7.600439181,20,44.4,152.0087836
31,dal,dal,2000_dal,2000,5,2,0.4,1453.357896,2.4,18.5,6.991344352,23,44.4,160.8009201
31,crd,crd,2000_crd,2000,5,2,0.4,1390.28942,2.4,18.5,5.687584095,26,44.4,147.8771865
31,nor,nor,2000_nor,2000,5,2,0.4,1387.402341,2.4,18.5,5.630747181,27,44.4,152.0301739
31,nwe,nwe,2000_nwe,2000,6,2,0.333333333,1513.430979,2,25,8.291920053,14,50,116.0868807
31,jax,jax,2000_jax,2000,6,2,0.333333333,1506.710526,2,25,8.145895111,15,50,122.1884267
31,gnb,gnb,2000_gnb,2000,6,2,0.333333333,1499.571314,2,25,7.99066282,17,50,135.8412679
31,sea,sea,2000_sea,2000,6,2,0.333333333,1465.129828,2,25,7.24405479,22,50,159.3692054
31,atl,atl,2000_atl,2000,6,2,0.333333333,1412.027186,2,25,6.124755146,24,50,146.9941235
31,sfo,sfo,2000_sfo,2000,6,2,0.333333333,1406.343879,2,25,6.008980609,25,50,150.2245152
31,cle,cle,2000_cle,2000,6,2,0.333333333,1306.302813,2,25,4.19158703,30,50,125.7476109
31,chi,chi,2000_chi,2000,6,1,0.166666667,1356.858423,1,29,5.050171108,29,29,146.4549621
31,sdg,sdg,2000_sdg,2000,6,0,0,1377.491292,0,30.5,5.43806166,28,0,152.2657265
31,cin,cin,2000_cin,2000,5,0,0,1293.847939,0,30.5,4.003740377,31,0,124.1159517
31,ram,ram,2001_ram,2001,6,6,1,1669.661083,6,1,11.41811397,1,6,11.41811397
31,rai,rai,2001_rai,2001,5,4,0.8,1633.941861,4.8,3.5,10.7791818,2,16.8,21.55836359
31,pit,pit,2001_pit,2001,5,4,0.8,1579.841463,4.8,3.5,9.707939251,6,16.8,58.24763551
31,chi,chi,2001_chi,2001,5,4,0.8,1519.284592,4.8,3.5,8.418948714,12,16.8,101.0273846
31,sfo,sfo,2001_sfo,2001,5,4,0.8,1505.474531,4.8,3.5,8.119024876,18,16.8,146.1424478
31,gnb,gnb,2001_gnb,2001,6,4,0.666666667,1589.778326,4,7,9.91210014,4,28,39.64840056
31,sdg,sdg,2001_sdg,2001,6,4,0.666666667,1467.028129,4,7,7.28497107,20,28,145.6994214
31,cle,cle,2001_cle,2001,6,4,0.666666667,1431.37425,4,7,6.525606542,24,28,156.614557
31,mia,mia,2001_mia,2001,5,3,0.6,1577.125503,3.6,10.5,9.651666583,7,37.8,67.56166608
31,phi,phi,2001_phi,2001,5,3,0.6,1569.505376,3.6,10.5,9.49279226,8,37.8,75.94233808
31,nor,nor,2001_nor,2001,5,3,0.6,1514.688883,3.6,10.5,8.319232931,15,37.8,124.788494
31,sea,sea,2001_sea,2001,5,3,0.6,1483.378022,3.6,10.5,7.638779092,19,37.8,145.1368028
31,rav,rav,2001_rav,2001,6,3,0.5,1598.38912,3,16.5,10.08663787,3,49.5,30.25991362
31,nyg,nyg,2001_nyg,2001,6,3,0.5,1581.431228,3,16.5,9.740787346,5,49.5,48.70393673
31,min,min,2001_min,2001,6,3,0.5,1535.768744,3,16.5,8.775268648,11,49.5,96.52795513
31,nyj,nyj,2001_nyj,2001,6,3,0.5,1517.544789,3,16.5,8.381213409,13,49.5,108.9557743
31,den,den,2001_den,2001,6,3,0.5,1517.275534,3,16.5,8.375371811,14,49.5,117.2552054
31,nwe,nwe,2001_nwe,2001,6,3,0.5,1508.966106,3,16.5,8.194921626,17,49.5,139.3136676
31,atl,atl,2001_atl,2001,6,3,0.5,1424.801743,3,16.5,6.388349703,26,49.5,166.0970923
31,cin,cin,2001_cin,2001,6,3,0.5,1394.615753,3,16.5,5.773323259,29,49.5,167.4263745
31,oti,oti,2001_oti,2001,5,2,0.4,1561.986543,2.4,23,9.334710598,9,55.2,84.01239538
31,tam,tam,2001_tam,2001,5,2,0.4,1541.800012,2.4,23,8.904909287,10,55.2,89.04909287
31,clt,clt,2001_clt,2001,5,2,0.4,1509.000312,2.4,23,8.195665007,16,55.2,131.1306401
31,jax,jax,2001_jax,2001,5,2,0.4,1460.53266,2.4,23,7.145144774,21,55.2,150.0480403
31,crd,crd,2001_crd,2001,5,2,0.4,1329.14204,2.4,23,4.561610209,31,55.2,141.4099165
31,buf,buf,2001_buf,2001,5,1,0.2,1438.414667,1.2,26.5,6.673728681,22,31.8,146.822031
31,dal,dal,2001_dal,2001,5,1,0.2,1394.229877,1.2,26.5,5.765648868,30,31.8,172.969466
31,kan,kan,2001_kan,2001,6,1,0.166666667,1432.114108,1,29,6.541120987,23,29,150.4457827
31,car,car,2001_car,2001,6,1,0.166666667,1430.938563,1,29,6.516476266,25,29,162.9119067
31,was,was,2001_was,2001,6,1,0.166666667,1401.235153,1,29,5.905769691,28,29,165.3615514
31,det,det,2001_det,2001,5,0,0,1408.608229,0,31,6.054990225,27,0,163.4847361
32,gnb,gnb,2002_gnb,2002,6,5,0.833333333,1647.220145,5,3,11.02416187,1,15,11.02416187
32,tam,tam,2002_tam,2002,6,5,0.833333333,1628.911334,5,3,10.6842719,3,15,32.05281569
32,mia,mia,2002_mia,2002,6,5,0.833333333,1598.632458,5,3,10.09153593,6,15,60.54921558
32,nor,nor,2002_nor,2002,6,5,0.833333333,1562.252264,5,3,9.340318069,9,15,84.06286262
32,sdg,sdg,2002_sdg,2002,6,5,0.833333333,1504.306663,5,3,8.093633131,15,15,121.404497
32,rai,rai,2002_rai,2002,5,4,0.8,1615.802832,4.8,7,10.43195463,4,33.6,41.72781851
32,sfo,sfo,2002_sfo,2002,5,4,0.8,1598.644458,4.8,7,10.09177741,5,33.6,50.45888707
32,clt,clt,2002_clt,2002,5,4,0.8,1522.576804,4.8,7,8.490300174,13,33.6,110.3739023
32,den,den,2002_den,2002,6,4,0.666666667,1551.975519,4,9,9.122442494,11,36,100.3468674
32,phi,phi,2002_phi,2002,5,3,0.6,1630.197607,3.6,11,10.70864492,2,39.6,21.41728983
32,jax,jax,2002_jax,2002,5,3,0.6,1511.479328,3.6,11,8.249530088,14,39.6,115.4934212
32,crd,crd,2002_crd,2002,5,3,0.6,1471.492295,3.6,11,7.381344392,19,39.6,140.2455434
32,nwe,nwe,2002_nwe,2002,6,3,0.5,1576.94917,3,15.5,9.648006467,7,46.5,67.53604527
32,kan,kan,2002_kan,2002,6,3,0.5,1502.383683,3,15.5,8.051819737,16,46.5,128.8291158
32,nyg,nyg,2002_nyg,2002,6,3,0.5,1468.934781,3,15.5,7.32610719,20,46.5,146.5221438
32,buf,buf,2002_buf,2002,6,3,0.5,1438.530911,3,15.5,6.676183162,25,46.5,166.904579
32,dal,dal,2002_dal,2002,6,3,0.5,1427.032286,3,15.5,6.434814569,27,46.5,173.7399934
32,car,car,2002_car,2002,6,3,0.5,1414.358662,3,15.5,6.172527064,28,46.5,172.8307578
32,pit,pit,2002_pit,2002,5,2,0.4,1562.331206,2.4,21,9.341983687,8,50.4,74.7358695
32,rav,rav,2002_rav,2002,5,2,0.4,1540.992031,2.4,21,8.887569726,12,50.4,106.6508367
32,chi,chi,2002_chi,2002,5,2,0.4,1499.491743,2.4,21,7.988932457,17,50.4,135.8118518
32,was,was,2002_was,2002,5,2,0.4,1481.458524,2.4,21,7.597136738,18,50.4,136.7484613
32,atl,atl,2002_atl,2002,5,2,0.4,1448.241878,2.4,21,6.882157441,23,50.4,158.2896211
32,oti,oti,2002_oti,2002,6,2,0.333333333,1462.271854,2,24.5,7.182533328,21,49,150.8331999
32,cle,cle,2002_cle,2002,6,2,0.333333333,1438.127017,2,24.5,6.667656118,26,49,173.3590591
32,nyj,nyj,2002_nyj,2002,5,1,0.2,1451.384462,1.2,28,6.94917633,22,33.6,152.8818793
32,sea,sea,2002_sea,2002,5,1,0.2,1439.79629,1.2,28,6.702919499,24,33.6,160.870068
32,min,min,2002_min,2002,5,1,0.2,1387.666061,1.2,28,5.635926087,29,33.6,163.4418565
32,det,det,2002_det,2002,5,1,0.2,1359.521942,1.2,28,5.099164415,30,33.6,152.9749324
32,htx,htx,2002_htx,2002,5,1,0.2,1272.530207,1.2,28,3.707313684,32,33.6,118.6340379
32,ram,ram,2002_ram,2002,6,1,0.166666667,1557.237971,1,31,9.234262225,10,31,92.34262225
32,cin,cin,2002_cin,2002,6,0,0,1297.519082,0,32,4.058030159,31,0,125.7989349
32,kan,kan,2003_kan,2003,6,6,1,1626.249829,6,2,10.63361531,2,12,21.26723062
32,min,min,2003_min,2003,5,5,1,1572.620928,6,2,9.557920302,8,12,76.46336241
32,car,car,2003_car,2003,5,5,1,1545.611282,6,2,8.986574912,11,12,98.85232403
32,den,den,2003_den,2003,6,5,0.833333333,1609.642292,5,4.5,10.31103735,4,22.5,41.24414938
32,clt,clt,2003_clt,2003,6,5,0.833333333,1598.379089,5,4.5,10.08643593,5,22.5,50.43217967
32,mia,mia,2003_mia,2003,5,4,0.8,1617.271039,4.8,7,10.4605589,3,33.6,31.38167669
32,sea,sea,2003_sea,2003,5,4,0.8,1536.919572,4.8,7,8.800041127,14,33.6,123.2005758
32,dal,dal,2003_dal,2003,5,4,0.8,1478.390434,4.8,7,7.530624639,21,33.6,158.1431174
32,oti,oti,2003_oti,2003,6,4,0.666666667,1596.757454,4,9.5,10.05374485,6,38,60.32246911
32,nwe,nwe,2003_nwe,2003,6,4,0.666666667,1588.767757,4,9.5,9.891466685,7,38,69.2402668
32,tam,tam,2003_tam,2003,5,3,0.6,1684.006192,3.6,12,11.65525893,1,43.2,11.65525893
32,ram,ram,2003_ram,2003,5,3,0.6,1551.458191,3.6,12,9.111423312,10,43.2,91.11423312
32,rav,rav,2003_rav,2003,5,3,0.6,1514.723014,3.6,12,8.319973903,15,43.2,124.7996085
32,gnb,gnb,2003_gnb,2003,6,3,0.5,1538.044879,3,15.5,8.824248513,12,46.5,105.8909822
32,cle,cle,2003_cle,2003,6,3,0.5,1494.179061,3,15.5,7.873413989,19,46.5,149.5948658
32,buf,buf,2003_buf,2003,6,3,0.5,1480.974,3,15.5,7.586628781,20,46.5,151.7325756
32,was,was,2003_was,2003,6,3,0.5,1477.113454,3,15.5,7.502960841,22,46.5,165.0651385
32,phi,phi,2003_phi,2003,5,2,0.4,1553.403419,2.4,19,9.152832847,9,45.6,82.37549562
32,nyg,nyg,2003_nyg,2003,5,2,0.4,1506.104293,2.4,19,8.132716124,16,45.6,130.123458
32,htx,htx,2003_htx,2003,5,2,0.4,1340.959126,2.4,19,4.764974209,31,45.6,147.7142005
32,rai,rai,2003_rai,2003,6,2,0.333333333,1537.717177,2,22.5,8.817200694,13,45,114.623609
32,sfo,sfo,2003_sfo,2003,6,2,0.333333333,1499.077589,2,22.5,7.979926326,18,45,143.6386739
32,pit,pit,2003_pit,2003,6,2,0.333333333,1473.695201,2,22.5,7.428972795,23,45,170.8663743
32,nor,nor,2003_nor,2003,6,2,0.333333333,1444.825394,2,22.5,6.80949098,24,45,163.4277835
32,nyj,nyj,2003_nyj,2003,5,1,0.2,1499.647332,1.2,26.5,7.992315895,17,31.8,135.8693702
32,chi,chi,2003_chi,2003,5,1,0.2,1379.286034,1.2,26.5,5.472666167,27,31.8,147.7619865
32,cin,cin,2003_cin,2003,5,1,0.2,1348.547208,1.2,26.5,4.899497596,29,31.8,142.0854303
32,det,det,2003_det,2003,5,1,0.2,1345.178824,1.2,26.5,4.839414609,30,31.8,145.1824383
32,atl,atl,2003_atl,2003,6,1,0.166666667,1437.291965,1,30,6.650037138,25,30,166.2509284
32,jax,jax,2003_jax,2003,6,1,0.166666667,1395.442901,1,30,5.789791348,26,30,150.5345751
32,crd,crd,2003_crd,2003,6,1,0.166666667,1329.299326,1,30,4.564265988,32,30,146.0565116
32,sdg,sdg,2003_sdg,2003,5,0,0,1365.250053,0,32,5.205645719,28,0,145.7580801
32,nwe,nwe,2004_nwe,2004,5,5,1,1714.249725,6,2,12.11268028,1,12,12.11268028
32,phi,phi,2004_phi,2004,5,5,1,1672.125263,6,2,11.45970555,2,12,22.9194111
32,nyj,nyj,2004_nyj,2004,5,5,1,1572.813233,6,2,9.561932671,5,12,47.80966335
32,den,den,2004_den,2004,6,5,0.833333333,1611.830617,5,5,10.35415202,4,25,41.41660809
32,pit,pit,2004_pit,2004,6,5,0.833333333,1545.774416,5,5,8.990065638,10,25,89.90065638
32,atl,atl,2004_atl,2004,6,5,0.833333333,1527.973086,5,5,8.607070826,11,25,94.67777909
32,clt,clt,2004_clt,2004,5,4,0.8,1663.300201,4.8,8,11.30917687,3,38.4,33.92753062
32,min,min,2004_min,2004,5,4,0.8,1566.23561,4.8,8,9.424198835,7,38.4,65.96939184
32,nyg,nyg,2004_nyg,2004,5,4,0.8,1507.929291,4.8,8,8.172387421,14,38.4,114.4134239
32,ram,ram,2004_ram,2004,6,4,0.666666667,1571.289727,4,10.5,9.530120802,6,42,57.18072481
32,jax,jax,2004_jax,2004,6,4,0.666666667,1478.050299,4,10.5,7.523254968,17,42,127.8953345
32,rav,rav,2004_rav,2004,5,3,0.6,1551.930564,3.6,13,9.121485121,8,46.8,72.97188097
32,sea,sea,2004_sea,2004,5,3,0.6,1547.729336,3.6,13,9.031865002,9,46.8,81.28678502
32,det,det,2004_det,2004,5,3,0.6,1426.567502,3.6,13,6.425122462,28,46.8,179.9034289
32,sdg,sdg,2004_sdg,2004,6,3,0.5,1469.8124,3,16,7.345054662,18,48,132.2109839
32,cle,cle,2004_cle,2004,6,3,0.5,1447.821391,3,16,6.873202801,21,48,144.3372588
32,htx,htx,2004_htx,2004,6,3,0.5,1427.802862,3,16,6.450894896,27,48,174.1741622
32,dal,dal,2004_dal,2004,5,2,0.4,1449.215914,2.4,18,6.90291204,20,43.2,138.0582408
32,oti,oti,2004_oti,2004,6,2,0.333333333,1527.228281,2,21,8.590968894,12,42,103.0916267
32,gnb,gnb,2004_gnb,2004,6,2,0.333333333,1523.566431,2,21,8.511732771,13,42,110.652526
32,nor,nor,2004_nor,2004,6,2,0.333333333,1430.642685,2,21,6.510278307,26,42,169.267236
32,was,was,2004_was,2004,6,2,0.333333333,1413.803191,2,21,6.161131241,29,42,178.672806
32,rai,rai,2004_rai,2004,6,2,0.333333333,1402.238814,2,21,5.925980115,30,42,177.7794034
32,car,car,2004_car,2004,5,1,0.2,1506.267139,1.2,26.5,8.136256335,15,31.8,122.043845
32,kan,kan,2004_kan,2004,5,1,0.2,1481.655677,1.2,26.5,7.601412845,16,31.8,121.6226055
32,buf,buf,2004_buf,2004,5,1,0.2,1447.532525,1.2,26.5,6.867052931,22,31.8,151.0751645
32,chi,chi,2004_chi,2004,5,1,0.2,1435.926365,1.2,26.5,6.621255461,24,31.8,158.9101311
32,cin,cin,2004_cin,2004,5,1,0.2,1391.055623,1.2,26.5,5.702719577,31,31.8,176.7843069
32,crd,crd,2004_crd,2004,5,1,0.2,1374.588269,1.2,26.5,5.382367655,32,31.8,172.235765
32,tam,tam,2004_tam,2004,6,1,0.166666667,1466.342838,1,30.5,7.270195517,19,30.5,138.1337148
32,sfo,sfo,2004_sfo,2004,6,1,0.166666667,1433.397491,1,30.5,6.568062178,25,30.5,164.2015545
32,mia,mia,2004_mia,2004,6,0,0,1444.526108,0,32,6.803135396,23,0,156.4721141
32,clt,clt,2005_clt,2005,6,6,1,1696.619867,6,1,11.853385,1,6,11.853385
32,den,den,2005_den,2005,6,5,0.833333333,1615.008186,5,3,10.4164382,4,15,41.66575279
32,cin,cin,2005_cin,2005,6,5,0.833333333,1596.639581,5,3,10.05136529,6,15,60.30819173
32,tam,tam,2005_tam,2005,6,5,0.833333333,1544.532442,5,3,8.96347978,10,15,89.6347978
32,atl,atl,2005_atl,2005,6,4,0.666666667,1565.645384,4,7,9.411791541,8,28,75.29433233
32,car,car,2005_car,2005,6,4,0.666666667,1560.263806,4,7,9.298320864,9,28,83.68488778
32,jax,jax,2005_jax,2005,6,4,0.666666667,1542.59061,4,7,8.921866996,11,28,98.14053696
32,sea,sea,2005_sea,2005,6,4,0.666666667,1522.366655,4,7,8.485747967,14,28,118.8004715
32,dal,dal,2005_dal,2005,6,4,0.666666667,1501.280418,4,7,8.027828813,16,28,128.445261
32,pit,pit,2005_pit,2005,5,3,0.6,1621.861115,3.6,12,10.54943653,3,43.2,31.64830959
32,phi,phi,2005_phi,2005,5,3,0.6,1569.20604,3.6,12,9.486522881,7,43.2,66.40566016
32,kan,kan,2005_kan,2005,5,3,0.6,1537.604595,3.6,12,8.814779093,12,43.2,105.7773491
32,nyg,nyg,2005_nyg,2005,5,3,0.6,1483.764828,3.6,12,7.647173168,18,43.2,137.649117
32,was,was,2005_was,2005,5,3,0.6,1466.82335,3.6,12,7.280555273,20,43.2,145.6111055
32,nwe,nwe,2005_nwe,2005,6,3,0.5,1633.83014,3,16,10.77708608,2,48,21.55417217
32,sdg,sdg,2005_sdg,2005,6,3,0.5,1607.407975,3,16,10.26683596,5,48,51.33417981
32,buf,buf,2005_buf,2005,6,3,0.5,1527.343112,3,16,8.593451758,13,48,111.7148729
32,rav,rav,2005_rav,2005,5,2,0.4,1495.80205,2.4,20,7.908700618,17,48,134.4479105
32,mia,mia,2005_mia,2005,5,2,0.4,1460.164765,2.4,20,7.137240952,21,48,149.88206
32,det,det,2005_det,2005,5,2,0.4,1444.881124,2.4,20,6.81067464,25,48,170.266866
32,chi,chi,2005_chi,2005,5,2,0.4,1427.240891,2.4,20,6.439166299,26,48,167.4183238
32,cle,cle,2005_cle,2005,5,2,0.4,1411.235089,2.4,20,6.108561151,28,48,171.0397122
32,nyj,nyj,2005_nyj,2005,6,2,0.333333333,1483.444519,2,24.5,7.640222086,19,49,145.1642196
32,nor,nor,2005_nor,2005,6,2,0.333333333,1454.983764,2,24.5,7.026131214,22,49,154.5748867
32,oti,oti,2005_oti,2005,6,2,0.333333333,1450.488581,2,24.5,6.930053962,23,49,159.3912411
32,ram,ram,2005_ram,2005,6,2,0.333333333,1449.57937,2,24.5,6.910660627,24,49,165.855855
32,gnb,gnb,2005_gnb,2005,5,1,0.2,1506.251833,1.2,29,8.135923606,15,34.8,122.0388541
32,min,min,2005_min,2005,5,1,0.2,1425.398941,1.2,29,6.400777973,27,34.8,172.8210053
32,rai,rai,2005_rai,2005,5,1,0.2,1385.920622,1.2,29,5.601698064,29,34.8,162.4492439
32,crd,crd,2005_crd,2005,5,1,0.2,1382.499217,1.2,29,5.534942169,30,34.8,166.0482651
32,sfo,sfo,2005_sfo,2005,5,1,0.2,1321.434871,1.2,29,4.433225743,32,34.8,141.8632238
32,htx,htx,2005_htx,2005,5,0,0,1382.034843,0,32,5.525916684,31,0,171.3034172
32,clt,clt,2006_clt,2006,5,5,1,1680.190725,6,1.5,11.59337542,1,9,11.59337542
32,chi,chi,2006_chi,2006,6,6,1,1633.334445,6,1.5,10.76778095,5,9,53.83890473
32,nor,nor,2006_nor,2006,6,5,0.833333333,1493.294681,5,3,7.854188083,19,15,149.2295736
32,den,den,2006_den,2006,5,4,0.8,1654.359226,4.8,5.5,11.15234884,2,26.4,22.30469768
32,nwe,nwe,2006_nwe,2006,5,4,0.8,1644.785699,4.8,5.5,10.97987182,3,26.4,32.93961545
32,sdg,sdg,2006_sdg,2006,5,4,0.8,1634.942276,4.8,5.5,10.79792308,4,26.4,43.19169231
32,sea,sea,2006_sea,2006,5,4,0.8,1612.721159,4.8,5.5,10.3716467,7,26.4,72.60152693
32,car,car,2006_car,2006,6,4,0.666666667,1581.416668,4,9.5,9.740486805,9,38,87.66438124
